GROUP,SUBJECT,PHASE,HAND,TRIAL,TRIAL_ABS,TARGET,ROT,SIG_MP,SIG_EP,DIR,HA_INIT,HA_MID,HA_END
16,4,Adaptation,RH,59,119,0,-28,1,1,CCW,27.40531025,27.5419031,29.02506568
16,4,Adaptation,RH,60,120,0,-33,1,1,CCW,31.06128597,31.2954077,34.06767927
16,4,Adaptation,RH,61,121,0,-23,1,3,CCW,30.10024916,30.19542127,26.49897627
16,4,Adaptation,RH,62,122,0,-37,3,3,CCW,25.19788083,25.48032737,31.70973346
16,4,Adaptation,RH,63,123,0,-29,3,1,CCW,28.6713224,28.6758441,27.80113518
16,4,Adaptation,RH,64,124,0,-29,1,1,CCW,28.55154115,28.54196726,28.06903505
16,4,Adaptation,RH,65,125,0,-24,3,1,CCW,28.93496956,29.27523649,26.36872136
16,4,Adaptation,RH,66,126,0,-30,3,3,CCW,29.86441239,29.76247005,27.54056619
16,4,Adaptation,RH,67,127,0,-30,1,3,CCW,24.45056052,24.44998953,30.64440914
16,4,Adaptation,RH,68,128,0,-25,1,3,CCW,22.4111186,22.59509201,23.35985819
16,4,Adaptation,RH,69,129,0,-32,3,3,CCW,21.1854714,21.21543315,28.72572773
16,4,Adaptation,RH,70,130,0,-38,1,3,CCW,24.05731604,24.33830273,41.19678432
16,4,Adaptation,RH,71,131,0,-35,3,3,CCW,22.36770077,22.57452508,32.18583736
16,4,Adaptation,RH,72,132,0,-30,3,3,CCW,24.29296179,24.35127585,28.66978968
16,4,Adaptation,RH,73,133,0,-32,1,3,CCW,22.1815267,22.02598699,30.65669233
16,4,Adaptation,RH,74,134,0,-31,1,1,CCW,23.08301826,23.19635748,29.07452145
16,4,Adaptation,RH,75,135,0,-32,3,3,CCW,27.68278074,27.40625651,31.04413862
16,4,Adaptation,RH,76,136,0,-22,1,1,CCW,24.39067587,24.43957081,22.69056651
16,4,Adaptation,RH,77,137,0,-26,3,1,CCW,27.95427594,28.1159637,31.31254364
16,4,Adaptation,RH,78,138,0,-29,3,3,CCW,33.10201447,33.14462281,28.32264487
16,4,Adaptation,RH,79,139,0,-33,3,3,CCW,22.25703992,22.43297535,28.05692907
16,4,Adaptation,RH,80,140,0,-31,3,3,CCW,21.62920562,22.03698087,28.34718914
16,4,Adaptation,RH,81,141,0,-30,1,1,CCW,28.12626748,28.31105397,30.12629326
16,4,Adaptation,RH,82,142,0,-21,3,1,CCW,26.29246408,26.34584757,22.2949324
16,4,Adaptation,RH,83,143,0,-24,1,1,CCW,30.68501719,30.8133495,24.8426423
16,4,Adaptation,RH,84,144,0,-35,3,1,CCW,29.44890986,29.53400693,30.23775065
16,4,Adaptation,RH,85,145,0,-31,1,1,CCW,30.49230377,30.22935907,33.38598189
16,4,Adaptation,RH,86,146,0,-30,3,1,CCW,27.28577473,27.20249249,29.450198
16,4,Adaptation,RH,87,147,0,-29,3,3,CCW,31.73164392,31.97658149,28.56932769
16,4,Adaptation,RH,88,148,0,-42,3,1,CCW,23.73926266,23.73054582,31.38719525
16,4,Adaptation,RH,89,149,0,-27,1,3,CCW,33.18081801,33.29730266,27.18754532
16,4,Adaptation,RH,90,150,0,-29,1,1,CCW,18.31214894,18.11084892,26.73933545
16,4,Adaptation,RH,91,151,0,-32,3,3,CCW,30.15194083,30.16484418,29.69580306
16,4,Adaptation,RH,92,152,0,-35,1,1,CCW,26.49349481,26.6135532,34.24881546
16,4,Adaptation,RH,93,153,0,-29,3,3,CCW,28.07510447,27.80280147,29.13894355
16,4,Adaptation,RH,94,154,0,-34,1,3,CCW,24.37875205,24.44827058,31.89169529
16,4,Adaptation,RH,95,155,0,-34,1,3,CCW,23.91361765,23.87724901,34.7814077
16,4,Adaptation,RH,96,156,0,-31,3,3,CCW,26.86079593,26.67288897,28.22195125
16,4,Adaptation,RH,97,157,0,-25,3,1,CCW,23.77593805,23.76843141,23.88796497
16,4,Adaptation,RH,98,158,0,-33,3,1,CCW,29.35651803,28.97725713,31.43542071
16,4,Adaptation,RH,99,159,0,-30,3,1,CCW,30.76065119,30.33505584,37.41079831
16,4,Adaptation,RH,100,160,0,-36,1,1,CCW,28.35481025,28.11942558,37.43925201
16,4,Adaptation,RH,101,161,0,-27,3,3,CCW,29.8733752,29.67526876,28.39752729
16,4,Adaptation,RH,102,162,0,-30,1,3,CCW,23.75696895,23.52236248,29.41368094
16,4,Adaptation,RH,103,163,0,-28,1,3,CCW,27.05309151,26.70800596,29.70336044
16,4,Adaptation,RH,104,164,0,-23,3,3,CCW,28.59342351,28.65106913,23.61597001
16,4,Adaptation,RH,105,165,0,-26,1,3,CCW,25.65262546,25.33378871,31.74029411
16,4,Adaptation,RH,106,166,0,-22,3,1,CCW,31.69597074,31.71801451,22.48273796
16,4,Adaptation,RH,107,167,0,-37,3,3,CCW,31.47918255,31.63659589,34.7723281
16,4,Adaptation,RH,108,168,0,-31,3,3,CCW,24.52829313,24.52784778,31.402212
16,4,Adaptation,RH,109,169,0,-32,1,3,CCW,25.23130588,25.24992763,35.78771739
16,4,Adaptation,RH,110,170,0,-31,1,3,CCW,26.1447699,26.06913849,28.23861365
16,4,Adaptation,RH,111,171,0,-34,3,1,CCW,28.88000237,28.58346715,32.28535835
16,4,Adaptation,RH,112,172,0,-36,1,3,CCW,31.56716393,31.55840021,36.72824539
16,4,Adaptation,RH,113,173,0,-28,3,3,CCW,27.96749581,28.15966085,29.28454398
16,4,Adaptation,RH,114,174,0,-26,1,1,CCW,21.40074856,21.74839755,25.25239596
16,4,Adaptation,RH,115,175,0,-34,1,3,CCW,28.8985144,28.81247315,31.70369107
16,4,Adaptation,RH,116,176,0,-39,3,3,CCW,26.27677052,25.95130598,36.11889455
16,4,Adaptation,RH,117,177,0,-29,3,3,CCW,27.53231731,27.56558681,24.48034467
16,4,Adaptation,RH,118,178,0,-27,3,1,CCW,25.95293035,26.02818353,25.9917363
16,4,Adaptation,RH,119,179,0,-31,1,3,CCW,32.08230867,32.03691858,27.72911201
16,4,Adaptation,RH,120,180,0,-26,1,1,CCW,28.83330836,28.6035259,24.87474749
16,4,Adaptation,RH,121,181,0,-27,1,1,CCW,30.72006029,31.12492681,32.16645631
16,4,Adaptation,RH,122,182,0,-33,1,1,CCW,32.38770482,31.91580011,31.07758361
16,4,Adaptation,RH,123,183,0,-29,1,3,CCW,30.59259797,30.49060356,26.07998522
16,4,Adaptation,RH,124,184,0,-32,3,1,CCW,25.47192134,25.20759622,27.94005013
16,4,Adaptation,RH,125,185,0,-28,1,1,CCW,31.38701611,31.25979046,27.11823461
16,4,Adaptation,RH,126,186,0,-32,1,3,CCW,28.37947092,28.4430412,30.12110349
16,4,Adaptation,RH,127,187,0,-31,1,1,CCW,27.50740356,27.53501316,26.9767578
16,4,Adaptation,RH,128,188,0,-32,1,3,CCW,29.05225035,28.91010333,30.53957393
16,4,Adaptation,RH,129,189,0,-35,3,3,CCW,27.72331183,27.87871254,32.20349566
16,4,Adaptation,RH,130,190,0,-34,1,1,CCW,25.59847017,25.72294895,35.71834657
16,4,Adaptation,RH,131,191,0,-24,3,1,CCW,33.09516423,33.22464041,25.82911944
16,4,Adaptation,RH,132,192,0,-37,1,3,CCW,32.30065901,32.21553267,35.39253691
16,4,Adaptation,RH,133,193,0,-25,1,3,CCW,24.53189736,24.74161351,25.62911068
16,4,Adaptation,RH,134,194,0,-23,1,3,CCW,22.34787469,22.48001611,21.65988856
16,4,Adaptation,RH,135,195,0,-34,1,3,CCW,26.6693439,27.17109839,32.4352972
16,4,Adaptation,RH,136,196,0,-27,1,1,CCW,24.28264985,24.49534178,30.33574636
16,4,Adaptation,RH,137,197,0,-22,1,1,CCW,31.60345454,31.83483887,23.64165055
16,4,Adaptation,RH,138,198,0,-30,3,1,CCW,31.73142721,31.74202298,28.13657827
16,4,Adaptation,RH,139,199,0,-37,3,1,CCW,30.47713794,30.21946074,35.7830079
16,4,Adaptation,RH,140,200,0,-34,3,3,CCW,33.62869689,33.55445264,34.46597105
16,4,Adaptation,RH,141,201,0,-33,1,1,CCW,25.6495693,25.49801092,31.06727534
16,4,Adaptation,RH,142,202,0,-26,3,1,CCW,29.30666317,29.19386939,29.62894388
16,4,Adaptation,RH,143,203,0,-27,1,1,CCW,34.40334061,34.51436832,29.54123875
16,4,Adaptation,RH,144,204,0,-34,3,1,CCW,31.11078848,30.99943287,29.89818081
16,4,Adaptation,RH,145,205,0,-35,1,1,CCW,29.22310562,29.04408299,36.50147867
16,4,Adaptation,RH,146,206,0,-34,1,3,CCW,34.18289688,34.10103133,34.63452568
16,4,Adaptation,RH,147,207,0,-32,3,1,CCW,27.97427957,27.94210222,33.37319497
16,4,Adaptation,RH,148,208,0,-26,3,3,CCW,30.49485297,30.57671986,29.35202369
16,4,Adaptation,RH,149,209,0,-29,1,1,CCW,24.40320938,24.21268218,28.60274743
16,4,Adaptation,RH,150,210,0,-35,3,1,CCW,30.52251964,30.58598313,35.74044288
16,4,Adaptation,RH,151,211,0,-36,1,3,CCW,32.46848757,32.48409158,35.63118059
16,4,Adaptation,RH,152,212,0,-32,1,3,CCW,27.34071469,27.60559178,30.60986043
16,4,Adaptation,RH,153,213,0,-30,1,1,CCW,26.00025339,25.9576193,30.69006759
16,4,Adaptation,RH,154,214,0,-31,3,3,CCW,29.58215223,29.5552565,32.66177999
16,4,Adaptation,RH,155,215,0,-28,3,1,CCW,27.62778503,27.39351387,28.27157497
16,4,Adaptation,RH,156,216,0,-33,3,1,CCW,30.77748698,30.50043444,30.4921538
16,4,Adaptation,RH,157,217,0,-31,1,3,CCW,30.93111901,30.99322067,28.25086603
16,4,Adaptation,RH,158,218,0,-32,3,3,CCW,22.48205322,22.43215541,30.20901853
16,4,Adaptation,RH,159,219,0,-29,3,3,CCW,27.9403075,28.04105631,28.69317752
16,4,Adaptation,RH,160,220,0,-31,3,1,CCW,29.12296981,28.94443753,31.1921726
16,4,Adaptation,RH,161,221,0,-28,3,1,CCW,27.57169661,27.95339907,28.05550255
16,4,Adaptation,RH,162,222,0,-36,1,1,CCW,32.46147299,32.48591913,35.42008153
16,4,Adaptation,RH,163,223,0,-29,1,1,CCW,31.67088826,31.88029491,28.88005793
16,4,Adaptation,RH,164,224,0,-33,1,3,CCW,32.84493832,32.79955428,34.12164122
16,4,Adaptation,RH,165,225,0,-22,1,3,CCW,25.05680999,25.0243096,26.23794419
16,4,Adaptation,RH,166,226,0,-34,1,1,CCW,27.847807,27.98581738,32.01452603
16,4,Adaptation,RH,167,227,0,-29,3,1,CCW,31.7751887,31.88634006,30.44784083
16,4,Adaptation,RH,168,228,0,-33,3,3,CCW,32.47050286,32.24645186,34.29247638
16,4,Adaptation,RH,169,229,0,-28,3,3,CCW,30.35900365,30.05246505,25.43060246
16,4,Adaptation,RH,170,230,0,-33,1,1,CCW,25.3154428,25.09586925,37.16165902
16,4,Adaptation,RH,171,231,0,-28,3,3,CCW,35.98994742,35.70679276,30.5333568
16,4,Adaptation,RH,172,232,0,-28,1,1,CCW,27.06723771,27.07915183,29.36694042
16,4,Adaptation,RH,173,233,0,-26,1,1,CCW,29.93879345,29.85654326,28.93056312
16,4,Adaptation,RH,174,234,0,-24,1,3,CCW,29.27643029,29.20282814,23.51318218
16,4,Adaptation,RH,175,235,0,-32,1,1,CCW,25.16366223,24.8914696,34.28759626
16,4,Adaptation,RH,176,236,0,-34,1,3,CCW,31.11946544,31.27537892,30.58243963
16,4,Adaptation,RH,177,237,0,-31,3,1,CCW,29.21577581,29.30365803,27.86484552
16,4,Adaptation,RH,178,238,0,-27,1,1,CCW,35.55324768,35.53532318,25.55940618
16,4,Adaptation,RH,179,239,0,-25,1,1,CCW,35.75993682,35.96417285,24.41950106
16,4,Adaptation,RH,180,240,0,-26,3,1,CCW,33.42638649,33.2515906,32.27756199
16,5,Adaptation,RH,1,61,0,-25,3,1,CCW,0.782620892,0.865560951,-1.776551293
16,5,Adaptation,RH,2,62,0,-34,3,1,CCW,12.94293648,13.01262472,28.43991423
16,5,Adaptation,RH,3,63,0,-38,3,3,CCW,15.05198861,15.1218395,30.27561767
16,5,Adaptation,RH,4,64,0,-31,1,1,CCW,13.50453565,13.35868619,25.44483677
16,5,Adaptation,RH,5,65,0,-30,1,1,CCW,16.94563289,17.01100094,29.61113544
16,5,Adaptation,RH,6,66,0,-34,1,1,CCW,17.36568439,17.26270806,30.5732885
16,5,Adaptation,RH,7,67,0,-23,3,3,CCW,19.9603752,19.78108597,19.25696042
16,5,Adaptation,RH,8,68,0,-29,1,1,CCW,17.41736632,17.17671268,29.34608983
16,5,Adaptation,RH,9,69,0,-22,3,3,CCW,20.41011242,20.61767555,23.33290442
16,5,Adaptation,RH,10,70,0,-32,1,3,CCW,15.03785951,14.86867067,32.25287623
16,5,Adaptation,RH,11,71,0,-30,3,3,CCW,19.89040074,19.85581797,27.60430221
16,5,Adaptation,RH,12,72,0,-31,1,3,CCW,16.29327994,16.05154953,27.52464089
16,5,Adaptation,RH,13,73,0,-28,3,3,CCW,17.95776687,17.89834151,30.48842472
16,5,Adaptation,RH,14,74,0,-23,3,1,CCW,19.18789311,18.54148555,22.13884472
16,5,Adaptation,RH,15,75,0,-34,3,1,CCW,28.05362402,27.83623217,32.50929342
16,5,Adaptation,RH,16,76,0,-27,3,1,CCW,22.86756728,22.58228005,26.37695084
16,5,Adaptation,RH,17,77,0,-31,3,3,CCW,24.56663829,24.36374814,29.22649947
16,5,Adaptation,RH,18,78,0,-34,1,1,CCW,19.36422777,19.32157433,35.12138011
16,5,Adaptation,RH,19,79,0,-32,1,1,CCW,23.26772385,23.2026543,32.04573844
16,5,Adaptation,RH,20,80,0,-27,3,1,CCW,27.12978642,27.51866598,26.18433215
16,5,Adaptation,RH,21,81,0,-29,3,3,CCW,27.49496767,27.38061303,25.55595155
16,5,Adaptation,RH,22,82,0,-29,1,3,CCW,24.91979462,24.86978817,30.83183003
16,5,Adaptation,RH,23,83,0,-34,3,3,CCW,22.688383,22.37451991,27.8120877
16,5,Adaptation,RH,24,84,0,-35,1,1,CCW,21.44265708,21.34718055,32.04850237
16,5,Adaptation,RH,25,85,0,-26,3,1,CCW,25.94386012,25.67626479,27.39308347
16,5,Adaptation,RH,26,86,0,-26,3,3,CCW,23.78478383,23.79084364,26.02929227
16,5,Adaptation,RH,27,87,0,-31,3,1,CCW,23.49840536,23.66902271,30.08132186
16,5,Adaptation,RH,28,88,0,-30,1,3,CCW,23.05552646,23.13637715,30.55936469
16,5,Adaptation,RH,29,89,0,-31,1,1,CCW,23.57291115,23.43278711,30.79020401
16,5,Adaptation,RH,30,90,0,-26,3,3,CCW,26.38149619,26.05538761,28.01290346
16,5,Adaptation,RH,31,91,0,-25,3,1,CCW,19.31324543,19.60524807,25.76092369
16,5,Adaptation,RH,32,92,0,-30,1,3,CCW,26.2250361,26.63504465,24.53653575
16,5,Adaptation,RH,33,93,0,-35,3,1,CCW,20.22659532,20.25069544,29.80889771
16,5,Adaptation,RH,34,94,0,-33,1,1,CCW,25.03585109,24.83787077,33.75820737
16,5,Adaptation,RH,35,95,0,-30,3,1,CCW,24.07514469,24.31469898,26.747596
16,5,Adaptation,RH,36,96,0,-28,1,3,CCW,26.25252966,26.13399841,27.02383625
16,5,Adaptation,RH,37,97,0,-25,3,1,CCW,22.93128194,22.83732007,24.54738127
16,5,Adaptation,RH,38,98,0,-34,3,3,CCW,26.31035859,26.48763406,30.52819749
16,5,Adaptation,RH,39,99,0,-33,1,1,CCW,23.45354357,23.17649961,33.94897054
16,5,Adaptation,RH,40,100,0,-29,3,1,CCW,27.08163394,26.69028315,25.96067887
16,5,Adaptation,RH,41,101,0,-32,3,3,CCW,27.41067155,27.49480829,23.46869895
16,5,Adaptation,RH,42,102,0,-31,1,1,CCW,26.33095694,26.41110454,32.72175068
16,5,Adaptation,RH,43,103,0,-34,1,3,CCW,30.08904397,30.1080724,33.12377086
16,5,Adaptation,RH,44,104,0,-37,1,3,CCW,23.30860018,23.40793706,33.61450004
16,5,Adaptation,RH,45,105,0,-23,3,1,CCW,22.11963263,22.33608075,25.89898417
16,5,Adaptation,RH,46,106,0,-29,3,3,CCW,26.35578445,26.549874,27.39721242
16,5,Adaptation,RH,47,107,0,-30,3,3,CCW,23.48021241,23.36649849,23.99524839
16,5,Adaptation,RH,48,108,0,-25,3,3,CCW,24.40128461,24.56327903,24.60690717
16,5,Adaptation,RH,49,109,0,-29,3,3,CCW,26.84741129,26.88206077,26.74560077
16,5,Adaptation,RH,50,110,0,-33,1,3,CCW,21.84253757,21.74142906,34.35516547
16,5,Adaptation,RH,51,111,0,-27,1,3,CCW,26.17228675,25.93362559,27.2085544
16,5,Adaptation,RH,52,112,0,-22,1,3,CCW,24.47977421,24.6091684,20.41322249
16,5,Adaptation,RH,53,113,0,-26,1,3,CCW,26.28941496,26.21869044,20.98006992
16,5,Adaptation,RH,54,114,0,-31,1,3,CCW,19.41996563,19.42925253,26.44456223
16,5,Adaptation,RH,55,115,0,-27,3,1,CCW,20.22217402,20.06358452,23.92490835
16,5,Adaptation,RH,56,116,0,-34,3,1,CCW,27.70032752,27.39022462,30.63841507
16,5,Adaptation,RH,57,117,0,-28,3,1,CCW,28.84071645,28.87503373,30.02777566
16,5,Adaptation,RH,58,118,0,-31,1,3,CCW,28.76395781,28.75152998,30.20269555
16,5,Adaptation,RH,59,119,0,-28,1,1,CCW,24.97842361,25.21822918,26.44959307
16,5,Adaptation,RH,60,120,0,-33,1,1,CCW,23.46387373,23.62421455,30.52441343
16,5,Adaptation,RH,61,121,0,-23,1,3,CCW,28.12673588,28.33739679,24.66266129
16,5,Adaptation,RH,62,122,0,-37,3,3,CCW,25.60820739,25.45843204,30.56199959
16,5,Adaptation,RH,63,123,0,-29,3,1,CCW,26.21387017,26.02660487,28.07912363
16,5,Adaptation,RH,64,124,0,-29,1,1,CCW,31.96132839,31.70751103,26.73578563
16,5,Adaptation,RH,65,125,0,-24,3,1,CCW,26.02822178,26.1278179,28.27264205
16,5,Adaptation,RH,66,126,0,-30,3,3,CCW,28.75441097,29.31222719,27.19076007
16,5,Adaptation,RH,67,127,0,-30,1,3,CCW,25.17337935,25.31889375,25.93001676
16,5,Adaptation,RH,68,128,0,-25,1,3,CCW,26.67286416,26.51825134,28.64718018
16,5,Adaptation,RH,69,129,0,-32,3,3,CCW,25.96476976,26.13209651,33.1463617
16,5,Adaptation,RH,70,130,0,-38,1,3,CCW,25.12542611,24.89976005,37.18742469
16,5,Adaptation,RH,71,131,0,-35,3,3,CCW,23.42889699,23.14400298,30.97325628
16,5,Adaptation,RH,72,132,0,-30,3,3,CCW,21.50695723,21.65044569,30.58779059
16,5,Adaptation,RH,73,133,0,-32,1,3,CCW,23.38105905,23.22547795,30.17783405
16,5,Adaptation,RH,74,134,0,-31,1,1,CCW,25.80311674,25.86631392,29.55055252
16,5,Adaptation,RH,75,135,0,-32,3,3,CCW,29.22850318,29.50981021,30.26640865
16,5,Adaptation,RH,76,136,0,-22,1,1,CCW,28.18655314,28.26677807,21.51835009
16,5,Adaptation,RH,77,137,0,-26,3,1,CCW,30.77256625,30.9584983,26.59100887
16,5,Adaptation,RH,78,138,0,-29,3,3,CCW,30.54057532,30.21941488,32.60118898
16,5,Adaptation,RH,79,139,0,-33,3,3,CCW,24.51581278,24.64812003,34.04927133
16,5,Adaptation,RH,80,140,0,-31,3,3,CCW,24.59348599,25.02118644,30.58037463
16,5,Adaptation,RH,81,141,0,-30,1,1,CCW,26.10607916,26.21430704,29.78598825
16,5,Adaptation,RH,82,142,0,-21,3,1,CCW,33.1725657,32.86439027,23.82968219
16,5,Adaptation,RH,83,143,0,-24,1,1,CCW,27.98104961,27.94042105,25.09332242
16,5,Adaptation,RH,84,144,0,-35,3,1,CCW,30.26057181,30.16057877,35.67053425
16,5,Adaptation,RH,85,145,0,-31,1,1,CCW,32.45664009,32.53324488,31.31850918
16,5,Adaptation,RH,86,146,0,-30,3,1,CCW,32.25288038,32.33528746,32.17712802
16,5,Adaptation,RH,87,147,0,-29,3,3,CCW,34.54860872,34.62970723,29.35118871
16,5,Adaptation,RH,88,148,0,-42,3,1,CCW,23.99986282,23.92710667,38.9673697
16,5,Adaptation,RH,89,149,0,-27,1,3,CCW,30.55375409,30.43389968,23.48849101
16,5,Adaptation,RH,90,150,0,-29,1,1,CCW,23.15050916,23.03259136,27.95720819
16,5,Adaptation,RH,91,151,0,-32,3,3,CCW,29.28205064,29.45275881,32.10588622
16,5,Adaptation,RH,92,152,0,-35,1,1,CCW,25.52374376,25.15314215,38.01887072
16,5,Adaptation,RH,93,153,0,-29,3,3,CCW,26.02508198,25.98362135,32.7726501
16,5,Adaptation,RH,94,154,0,-34,1,3,CCW,27.70753698,27.76161262,31.43651097
16,5,Adaptation,RH,95,155,0,-34,1,3,CCW,25.01067755,24.88012334,34.34651963
16,5,Adaptation,RH,96,156,0,-31,3,3,CCW,28.00763886,28.10308432,27.82977488
16,5,Adaptation,RH,97,157,0,-25,3,1,CCW,26.85756075,26.84329682,24.11616336
16,5,Adaptation,RH,98,158,0,-33,3,1,CCW,29.87644341,29.68878315,34.36493867
16,5,Adaptation,RH,99,159,0,-30,3,1,CCW,28.09314273,28.12541544,32.39386797
16,5,Adaptation,RH,100,160,0,-36,1,1,CCW,30.79351812,30.73988155,37.52144039
16,5,Adaptation,RH,101,161,0,-27,3,3,CCW,29.20590109,29.12392656,29.27993158
16,5,Adaptation,RH,102,162,0,-30,1,3,CCW,26.07879515,25.93653061,32.66931596
16,5,Adaptation,RH,103,163,0,-28,1,3,CCW,27.22510814,27.23739724,27.6546935
16,5,Adaptation,RH,104,164,0,-23,3,3,CCW,26.19925427,25.83002842,23.88215713
16,5,Adaptation,RH,105,165,0,-26,1,3,CCW,26.0936237,26.01395707,25.88838992
16,5,Adaptation,RH,106,166,0,-22,3,1,CCW,26.36411965,26.25541002,21.33103958
16,5,Adaptation,RH,107,167,0,-37,3,3,CCW,34.43858141,34.25620171,36.44857677
16,5,Adaptation,RH,108,168,0,-31,3,3,CCW,25.84454407,25.97508378,25.43512042
16,5,Adaptation,RH,109,169,0,-32,1,3,CCW,25.9351859,25.78833164,28.5489044
16,5,Adaptation,RH,110,170,0,-31,1,3,CCW,22.17318568,22.2813123,28.90501282
16,5,Adaptation,RH,111,171,0,-34,3,1,CCW,22.00576546,22.20093364,31.26035276
16,5,Adaptation,RH,112,172,0,-36,1,3,CCW,30.54745116,30.51607708,35.4181076
16,5,Adaptation,RH,113,173,0,-28,3,3,CCW,21.71235127,21.76791113,25.77872464
16,5,Adaptation,RH,114,174,0,-26,1,1,CCW,27.12186538,27.24976884,28.34837237
16,5,Adaptation,RH,115,175,0,-34,1,3,CCW,28.42600043,28.40980483,32.62341015
16,5,Adaptation,RH,116,176,0,-39,3,3,CCW,29.1595697,29.26774373,35.83759643
16,5,Adaptation,RH,117,177,0,-29,3,3,CCW,26.99564401,26.74313104,30.98712347
16,5,Adaptation,RH,118,178,0,-27,3,1,CCW,23.20049408,23.42257885,30.00144803
16,5,Adaptation,RH,119,179,0,-31,1,3,CCW,34.41098851,34.21307597,30.55315644
16,5,Adaptation,RH,120,180,0,-26,1,1,CCW,26.21145778,25.84569059,25.86232164
16,5,Adaptation,RH,121,181,0,-27,1,1,CCW,28.5934753,28.870375,25.91754339
16,5,Adaptation,RH,122,182,0,-33,1,1,CCW,34.39667551,34.38413015,31.50297842
16,5,Adaptation,RH,123,183,0,-29,1,3,CCW,32.59224974,32.68203396,35.75696656
16,5,Adaptation,RH,124,184,0,-32,3,1,CCW,27.05760081,26.98494911,31.66540676
16,5,Adaptation,RH,125,185,0,-28,1,1,CCW,33.62753774,33.42342106,28.11871965
16,5,Adaptation,RH,126,186,0,-32,1,3,CCW,32.3712749,31.75667719,35.02635437
16,5,Adaptation,RH,127,187,0,-31,1,1,CCW,23.2773962,23.402652,32.17056351
16,5,Adaptation,RH,128,188,0,-32,1,3,CCW,33.08725769,33.02992078,31.20305108
16,5,Adaptation,RH,129,189,0,-35,3,3,CCW,25.82847968,25.7890111,31.95973437
16,5,Adaptation,RH,130,190,0,-34,1,1,CCW,28.94914341,29.03026448,34.14448094
16,5,Adaptation,RH,131,191,0,-24,3,1,CCW,33.44854878,33.16467909,24.25640213
16,5,Adaptation,RH,132,192,0,-37,1,3,CCW,28.60662404,28.460735,31.93625889
16,5,Adaptation,RH,133,193,0,-25,1,3,CCW,25.2288344,25.45829996,26.95230195
16,5,Adaptation,RH,134,194,0,-23,1,3,CCW,21.97289298,22.09246591,25.24307584
16,5,Adaptation,RH,135,195,0,-34,1,3,CCW,22.65891772,22.40266147,30.45768634
16,5,Adaptation,RH,136,196,0,-27,1,1,CCW,26.86875413,26.42810128,23.87476358
16,5,Adaptation,RH,137,197,0,-22,1,1,CCW,30.82246689,30.70821762,21.65716194
16,5,Adaptation,RH,138,198,0,-30,3,1,CCW,32.48702466,32.52982396,30.86583166
16,5,Adaptation,RH,139,199,0,-37,3,1,CCW,34.37660712,34.56508251,32.50138927
16,5,Adaptation,RH,140,200,0,-34,3,3,CCW,27.92077252,27.93951762,31.98488674
16,5,Adaptation,RH,141,201,0,-33,1,1,CCW,26.41944382,26.19498147,30.71570618
16,5,Adaptation,RH,142,202,0,-26,3,1,CCW,33.14061094,33.2018425,26.03306555
16,5,Adaptation,RH,143,203,0,-27,1,1,CCW,33.18213389,32.94766692,30.15590492
16,5,Adaptation,RH,144,204,0,-34,3,1,CCW,31.49676628,31.30457297,34.21617754
16,5,Adaptation,RH,145,205,0,-35,1,1,CCW,28.8403354,28.7095884,31.62872987
16,5,Adaptation,RH,146,206,0,-34,1,3,CCW,29.42205165,29.17617292,33.51938185
16,5,Adaptation,RH,147,207,0,-32,3,1,CCW,26.91111193,26.85691891,32.46289258
16,5,Adaptation,RH,148,208,0,-26,3,3,CCW,34.69266157,34.51267156,24.96466495
16,5,Adaptation,RH,149,209,0,-29,1,1,CCW,22.99091637,22.93377914,32.43273886
16,5,Adaptation,RH,150,210,0,-35,3,1,CCW,30.71583204,30.62334773,31.81912224
16,5,Adaptation,RH,151,211,0,-36,1,3,CCW,31.81126934,31.7293123,34.39802444
16,5,Adaptation,RH,152,212,0,-32,1,3,CCW,25.15740135,25.05669355,29.68191401
16,5,Adaptation,RH,153,213,0,-30,1,1,CCW,26.46759679,26.71425621,27.97159905
16,5,Adaptation,RH,154,214,0,-31,3,3,CCW,32.00317347,32.12523451,29.12338985
16,5,Adaptation,RH,155,215,0,-28,3,1,CCW,27.15560352,27.16741795,27.50503948
16,5,Adaptation,RH,156,216,0,-33,3,1,CCW,27.58537812,27.29198877,32.80618966
16,5,Adaptation,RH,157,217,0,-31,1,3,CCW,26.66302937,26.33786872,30.11610809
16,5,Adaptation,RH,158,218,0,-32,3,3,CCW,28.46176477,28.06881429,30.24950875
16,5,Adaptation,RH,159,219,0,-29,3,3,CCW,25.96293534,26.48397449,28.9569659
16,5,Adaptation,RH,160,220,0,-31,3,1,CCW,23.29813355,23.49260851,31.93349735
16,5,Adaptation,RH,161,221,0,-28,3,1,CCW,28.62884168,28.68023787,32.45339016
16,5,Adaptation,RH,162,222,0,-36,1,1,CCW,30.64768492,30.45283682,38.07372189
16,5,Adaptation,RH,163,223,0,-29,1,1,CCW,32.96332766,32.73405478,30.04463272
16,5,Adaptation,RH,164,224,0,-33,1,3,CCW,29.34881948,29.45834738,35.8613097
16,5,Adaptation,RH,165,225,0,-22,1,3,CCW,29.79695537,30.10997217,26.32036227
16,5,Adaptation,RH,166,226,0,-34,1,1,CCW,25.59440805,25.25573931,31.7936611
16,5,Adaptation,RH,167,227,0,-29,3,1,CCW,34.52895608,34.43907661,30.48410667
16,5,Adaptation,RH,168,228,0,-33,3,3,CCW,30.48286524,30.46600683,35.38237881
